time,t2m,longitude,latitude
2023-01-01 00:00:00,298.02997,-69,-4
2023-01-01 01:00:00,297.83014,-69,-4
2023-01-01 02:00:00,297.73492,-69,-4
2023-01-01 03:00:00,297.55444,-69,-4
2023-01-01 04:00:00,297.27557,-69,-4
2023-01-01 05:00:00,296.9355,-69,-4
2023-01-01 06:00:00,296.63434,-69,-4
2023-01-01 07:00:00,296.438,-69,-4
2023-01-01 08:00:00,296.46313,-69,-4
2023-01-01 09:00:00,296.38507,-69,-4
2023-01-01 10:00:00,296.14902,-69,-4
2023-01-01 11:00:00,296.0916,-69,-4
2023-01-01 12:00:00,297.0352,-69,-4
2023-01-01 13:00:00,298.15875,-69,-4
2023-01-01 14:00:00,298.909,-69,-4
2023-01-01 15:00:00,299.5631,-69,-4
2023-01-01 16:00:00,300.17725,-69,-4
2023-01-01 17:00:00,300.70355,-69,-4
2023-01-01 18:00:00,300.90668,-69,-4
2023-01-01 19:00:00,300.8365,-69,-4
2023-01-01 20:00:00,300.48645,-69,-4
2023-01-01 21:00:00,299.89136,-69,-4
2023-01-01 22:00:00,299.1385,-69,-4
2023-01-01 23:00:00,298.17657,-69,-4
2023-01-02 00:00:00,297.66095,-69,-4
2023-01-02 01:00:00,297.38177,-69,-4
2023-01-02 02:00:00,297.15356,-69,-4
2023-01-02 03:00:00,296.9502,-69,-4
2023-01-02 04:00:00,296.67877,-69,-4
2023-01-02 05:00:00,296.46497,-69,-4
2023-01-02 06:00:00,296.31668,-69,-4
2023-01-02 07:00:00,296.14618,-69,-4
2023-01-02 08:00:00,295.9144,-69,-4
2023-01-02 09:00:00,295.5985,-69,-4
2023-01-02 10:00:00,295.363,-69,-4
2023-01-02 11:00:00,295.65485,-69,-4
2023-01-02 12:00:00,297.0739,-69,-4
2023-01-02 13:00:00,298.2871,-69,-4
2023-01-02 14:00:00,299.39667,-69,-4
2023-01-02 15:00:00,300.1973,-69,-4
2023-01-02 16:00:00,300.86444,-69,-4
2023-01-02 17:00:00,300.95798,-69,-4
2023-01-02 18:00:00,300.83603,-69,-4
2023-01-02 19:00:00,300.46375,-69,-4
2023-01-02 20:00:00,299.90894,-69,-4
2023-01-02 21:00:00,299.31177,-69,-4
2023-01-02 22:00:00,298.66028,-69,-4
2023-01-02 23:00:00,297.87427,-69,-4
2023-01-03 00:00:00,297.4867,-69,-4
2023-01-03 01:00:00,297.18008,-69,-4
2023-01-03 02:00:00,296.88248,-69,-4
2023-01-03 03:00:00,296.64777,-69,-4
2023-01-03 04:00:00,296.5523,-69,-4
2023-01-03 05:00:00,296.5561,-69,-4
2023-01-03 06:00:00,296.52728,-69,-4
2023-01-03 07:00:00,296.28766,-69,-4
2023-01-03 08:00:00,295.85278,-69,-4
2023-01-03 09:00:00,295.4913,-69,-4
2023-01-03 10:00:00,295.37878,-69,-4
2023-01-03 11:00:00,295.5098,-69,-4
2023-01-03 12:00:00,296.43097,-69,-4
2023-01-03 13:00:00,297.57056,-69,-4
2023-01-03 14:00:00,298.6093,-69,-4
2023-01-03 15:00:00,300.14304,-69,-4
2023-01-03 16:00:00,301.11032,-69,-4
2023-01-03 17:00:00,301.45267,-69,-4
2023-01-03 18:00:00,301.6284,-69,-4
2023-01-03 19:00:00,301.60977,-69,-4
2023-01-03 20:00:00,301.27243,-69,-4
2023-01-03 21:00:00,300.77148,-69,-4
2023-01-03 22:00:00,300.0463,-69,-4
2023-01-03 23:00:00,299.4062,-69,-4
2023-01-04 00:00:00,298.68134,-69,-4
2023-01-04 01:00:00,297.91785,-69,-4
2023-01-04 02:00:00,297.45087,-69,-4
2023-01-04 03:00:00,297.28787,-69,-4
2023-01-04 04:00:00,297.11255,-69,-4
2023-01-04 05:00:00,296.9889,-69,-4
2023-01-04 06:00:00,296.85052,-69,-4
2023-01-04 07:00:00,296.69058,-69,-4
2023-01-04 08:00:00,296.5312,-69,-4
2023-01-04 09:00:00,296.35547,-69,-4
2023-01-04 10:00:00,296.07468,-69,-4
2023-01-04 11:00:00,296.23526,-69,-4
2023-01-04 12:00:00,297.29102,-69,-4
2023-01-04 13:00:00,298.12262,-69,-4
2023-01-04 14:00:00,298.7873,-69,-4
